#Table: J/A+A/425/367/reflex70.dat (http://cdsarc.cds.unistra.fr)
--------------------------------------------------------------------------------------------------------------------------------------------
RXCJ1013.7-0006|A0954     | |10 13 44.8 -00 06 31|0.0927| 19|  3.393|  14.9|  0.703|  8.0|  0.764|  3.8|   |55,119
RXCJ1017.3-1040|A0970     | |10 17 23.4 -10 40 39|0.0586| 51| 11.231|   8.8|  0.905| 12.5|  0.995|  5.1|   |85
RXCJ1020.4-0631|A0978     | |10 20 28.8 -06 31 11|0.0540| 63|  3.704|  13.2|  0.253| 11.0|  0.269|  4.7|   |2
RXCJ1023.8-2715|A3444     | |10 23 50.8 -27 15 31|0.2542|  7|  7.055|   9.7| 12.109|  6.0| 13.760|  5.6|   |H
RXCJ1027.9-0647|A1023     | |10 27 59.6 -06 47 46|0.1176|  6|  3.146|  15.6|  1.075|  6.0|  1.208|  4.5|X *|H
RXCJ1036.6-2731|A1060     | |10 36 41.8 -27 31 28|0.0126|154| 84.353|   6.5|  0.297| 35.5|  0.334|  4.9|L  |146
RXCJ1038.4-2454|          | |10 38 24.1 -24 54 10|0.1230| 10|  4.134|  13.5|  1.545|  8.5|  1.661|  5.5|   |H
RXCJ1039.7-0841|A1069     | |10 39 44.5 -08 41 01|0.0650| 35|  6.444|  15.2|  0.639| 13.0|  0.673|  3.9|   |2
RXCJ1041.5-1123|          | |10 41 34.2 -11 23 19|0.0839|  7|  3.178|  15.3|  0.544| 10.0|  0.573|  4.1|   |H
RXCJ1044.5-0704|A1084     | |10 44 33.0 -07 04 22|0.1342|  6|  9.451|  12.2|  4.213|  7.0|  4.899|  3.4|   |H
RXCJ1050.4-1250|USGC S152 |j|10 50 25.5 -12 50 47|0.0155|  6| 10.929|   6.8|  0.059| 13.0|  0.072|  5.0|   |E,20,31
RXCJ1050.5-0236|A1111     | |10 50 35.5 -02 36 00|0.1651|  9|  3.636|  15.0|  2.512|  7.0|  2.730|  4.0|BX |H
RXCJ1050.6-2405|          | |10 50 36.3 -24 05 46|0.2037|  1|  3.601|  18.4|  3.904|  8.5|  4.067|  5.9|X *|E
RXCJ1058.1+0135|A1139     | |10 58 10.4 +01 35 11|0.0398| 27|  2.379|  20.0|  0.087| 15.0|  0.089|  4.0|B  |146
RXCJ1101.2-2243|A1146     | |11 01 16.8 -22 43 41|0.1416| 58|  3.464|  15.4|  1.740|  7.0|  1.891|  6.2|   |1,86
RXCJ1107.3-2300|S0651     | |11 07 19.0 -23 00 08|0.0639|  2|  4.570|  16.2|  0.441| 15.0|  0.450|  5.2|   |H
RXCJ1114.1-3811| MS1111.8 |k|11 14 12.0 -38 11 21|0.1306|  9|  6.979|  10.9|  2.942| 12.0|  3.065|  9.9|   |E
RXCJ1115.8+0129|          | |11 15 54.0 +01 29 44|0.3499|  3|  3.848|  22.2| 13.172|  9.0| 13.579|  4.4|B  |E
RXCJ1130.3-1434|A1285     | |11 30 19.5 -14 34 59|0.1068|  8|  9.929|  13.1|  2.754| 14.5|  2.839|  4.1|   |H
RXCJ1131.9-1955|A1300     | |11 31 56.3 -19 55 37|0.3075| 60|  5.117|  14.7| 13.270|  8.5| 13.968|  4.5|   |87,88
RXCJ1135.2-1331|A1317     | |11 35 17.2 -13 31 08|0.0722|  6|  4.046|  17.6|  0.505| 11.0|  0.532|  3.8|   |19,89
RXCJ1139.4-3327|          | |11 39 27.3 -33 27 14|0.1076|  5|  4.313|  55.2|  1.220|  7.5|  1.341|  6.9|   |H
RXCJ1141.4-1216|A1348     | |11 41 24.3 -12 16 20|0.1195|  6|  5.344|  12.3|  1.877|  7.0|  2.109|  3.3|X  |H,16
RXCJ1145.3-3425|A3490     | |11 45 19.1 -34 25 43|0.0697|  7|  6.414|  15.6|  0.737|  9.0|  0.828|  6.4|   |H
RXCJ1149.7-1219|A1391     | |11 49 47.8 -12 19 04|0.1557|  6|  4.792|  15.2|  2.930| 11.0|  3.021|  3.1|X  |19,31
RXCJ1151.6-1619|          | |11 51 38.1 -16 19 14|0.0722|  4|  5.182|  12.3|  0.641|  7.0|  0.745|  3.5|   |H
RXCJ1200.0-3124|A3497     | |12 00 05.0 -31 24 21|0.0685|  2|  6.467|  32.4|  0.716| 12.5|  0.762|  5.7|   |H
RXCJ1202.9-0650|A1448     | |12 02 54.3 -06 50 07|0.1268|  6|  3.890|  14.1|  1.552| 12.0|  1.584|  3.0|   |16,31,80
RXCJ1203.2-2131|A1451     | |12 03 17.0 -21 31 22|0.1992| 16|  6.271|  21.4|  6.408|  5.0|  7.629|  4.5|   |H
RXCJ1204.4+0154|MKW4      | |12 04 25.2 +01 54 02|0.0199| 25| 17.188|   6.0|  0.153| 17.0|  0.176|  1.9|   |64,94,95,97
RXCJ1206.2-0848|          | |12 06 12.5 -08 48 22|0.4414|  1|  3.231|  15.8| 18.325|  5.0| 20.590|  4.2|   |E
RXCJ1212.3-1816|          | |12 12 18.9 -18 16 43|0.2690|  2|  3.121|  45.6|  6.073| 10.0|  6.197|  4.5|X  |E
RXCJ1215.4-3900|          | |12 15 29.0 -39 00 55|0.1190|  6|  5.534|  35.5|  1.916| 10.5|  2.017|  6.3|   |H
RXCJ1219.3-1315|A1520     | |12 19 19.8 -13 15 36|0.0688|  5|  4.081|  35.0|  0.460|  2.5|  0.821|  4.0|   |E
RXCJ1234.2-3856|          | |12 34 17.0 -38 56 34|0.2373|  2|  3.995|  14.0|  5.979|  4.0|  7.291|  6.2|X *|E
RXCJ1236.7-3354|S0700     | |12 36 44.7 -33 54 10|0.0796|  4|  4.932|  19.8|  0.749|  8.5|  0.832|  5.6|   |H
RXCJ1236.7-3531|S0701     | |12 36 46.5 -35 31 58|0.0736|  2|  3.913|  16.4|  0.508|  8.5|  0.558|  5.3|   |H
RXCJ1244.6-1159|A1606     | |12 44 38.0 -11 59 07|0.0963|  9|  6.344|  13.1|  1.416| 10.5|  1.506|  3.7|   |31
RXCJ1247.7-0247|A1612     | |12 47 43.2 -02 47 32|0.1797|  2|  3.111|  34.0|  2.595| 11.5|  2.621|  1.8|   |E
RXCJ1248.7-4118|A3526     | |12 48 47.9 -41 18 28|0.0114|287|250.983|   2.4|  0.721| 80.0|  0.751|  8.2|L  |158
RXCJ1252.5-3116|          | |12 52 34.1 -31 16 04|0.0535|  3| 12.910|   7.8|  0.861|  9.5|  1.013|  5.5|   |H
RXCJ1253.0-0912|HCG 62    | |12 53 05.5 -09 12 01|0.0146| 45|  6.538|  13.2|  0.031| 13.0|  0.037|  2.9|   |48
RXCJ1253.2-1522|A1631     | |12 53 14.4 -15 22 48|0.0462| 71|  6.720|  14.9|  0.332| 18.5|  0.342|  4.0|   |1,148
RXCJ1253.6-3931|          | |12 53 40.9 -39 31 55|0.1794|  1| 11.009|   8.3|  8.971|  6.0| 10.680|  7.9|X *|E
RXCJ1254.0-0642|A1634     | |12 54 02.7 -06 42 04|0.1962|  2|  4.049|  22.5|  4.016| 12.5|  4.057|  2.5|B  |E
RXCJ1254.3-2901|A3528N    | |12 54 23.5 -29 01 22|0.0542| 69|  8.801|  20.0|  0.603|  8.0|  0.727|  6.1|PB |2
RXCJ1254.6-2913|A3528S    | |12 54 41.4 -29 13 24|0.0544| 52| 15.402|  16.0|  1.064| 12.0|  1.196|  6.1|PB |H,3,64,75,98
RXCJ1254.7-1526|          | |12 54 46.9 -15 26 40|0.1506| 14|  3.737|  18.9|  2.134| 10.5|  2.200|  4.0|   |H
RXCJ1255.5-3019|A3530     | |12 55 34.5 -30 19 50|0.0541| 46| 10.314|  10.4|  0.704| 16.5|  0.741|  6.0|B  |75,77,76,98
RXCJ1255.7-1239|          | |12 55 42.1 -12 39 18|0.0585| 13|  2.989|  22.2|  0.241| 10.5|  0.256|  3.6|   |16,31,99
RXCJ1256.9-3119|          | |12 56 59.8 -31 19 19|0.0561| 16|  5.378|  16.0|  0.397| 12.5|  0.422|  6.0|   |12,75
RXCJ1257.1-1724|A1644     | |12 57 09.8 -17 24 01|0.0473| 92| 37.967|  10.0|  1.952| 22.0|  2.077|  5.3|L  |1
RXCJ1257.1-1339|          | |12 57 10.1 -13 39 20|0.0151|  2|  2.302|  18.0|  0.012|  6.5|  0.016|  3.5|   |20
RXCJ1257.2-3022|A3532     | |12 57 16.9 -30 22 37|0.0554| 44| 18.733|  24.0|  1.340| 15.5|  1.457|  6.0|B  |1,104
RXCJ1258.6-0145|A1650     | |12 58 41.1 -01 45 25|0.0845|  2| 20.909|   6.1|  3.563| 14.0|  3.873|  1.5|   |1
RXCJ1258.8-2640|A1648     | |12 58 49.8 -26 40 03|0.0767|  2|  5.119|  31.2|  0.719|  8.5|  0.799|  6.9|   |H
RXCJ1259.3-0411|A1651     | |12 59 21.5 -04 11 41|0.0845| 34| 23.207|   6.0|  3.946| 14.0|  4.289|  1.7|   |78,105
RXCJ1301.6-0650|          | |13 01 36.3 -06 50 00|0.0898|  4|  4.008|  76.4|  0.776| 14.0|  0.792|  2.6|   |31
RXCJ1302.8-0230|A1663     | |13 02 50.7 -02 30 22|0.0847|  3|  4.460|  21.9|  0.772| 12.0|  0.804|  1.7|   |E,19,31
RXCJ1303.7-2415|A3541     | |13 03 44.0 -24 15 03|0.1288|  8|  8.656|  12.5|  3.541|  7.5|  4.024|  9.2|   |H
RXCJ1304.2-3030|          | |13 04 16.7 -30 30 55|0.0117|  8|  8.280|  13.6|  0.025| 20.0|  0.028|  6.2|L  |5,82,83,98
RXCJ1305.9-3739|S0721     | |13 05 54.5 -37 39 41|0.0497| 25|  8.181|  23.9|  0.470| 16.0|  0.495|  5.6|DB |14
RXCJ1309.2-0136|MS1306.7  |l|13 09 17.0 -01 36 45|0.0880|  0|  5.334|  15.1|  0.989| 12.5|  1.030|  1.8|   |39
RXCJ1311.4-0120|A1689     | |13 11 30.0 -01 20 07|0.1832| 66| 15.332|   8.0| 13.088| 10.5| 14.073|  1.8|   |1
RXCJ1314.2-0659|A1698     | |13 14 13.5 -06 59 36|0.1892|  7|  3.942|  19.9|  3.624| 11.0|  3.698|  2.8|   |E
RXCJ1314.4-2515|          | |13 14 28.0 -25 15 41|0.2439|  9|  6.794|  16.5| 10.615| 11.5| 10.943|  6.7|   |H
RXCJ1315.3-1623|NGC 5044  | |13 15 24.0 -16 23 23|0.0087| 16| 58.129|   4.0|  0.097| 36.0|  0.110|  4.9|L  |15,20,64,74,90,91,92,93
RXCJ1317.1-3821|          | |13 17 09.6 -38 21 42|0.2553|  2|  4.062|  14.8|  7.059|  4.5|  8.305|  4.7|   |E
RXCJ1320.7-4102|S0727     | |13 20 42.7 -41 02 23|0.0495|  7|  4.906|  17.8|  0.280| 13.0|  0.298|  7.3|   |E
RXCJ1325.1-2014|A1732     | |13 25 06.8 -20 14 11|0.1926| 10|  4.160|  14.8|  3.959|  9.0|  4.124|  7.8|   |H
RXCJ1326.2+0013|          | |13 26 17.8 +00 13 32|0.0826| 16|  5.548|  11.7|  0.911|  9.0|  1.001|  1.8|X  |E,55,96,55,96
RXCJ1326.9-2710|A1736     | |13 26 54.0 -27 10 60|0.0458|109| 36.893|   6.5|  1.778| 34.0|  1.796|  5.4|L  |146
RXCJ1327.9-3130|A3558     | |13 27 57.5 -31 30 09|0.0480|341| 58.526|   3.9|  3.096| 18.0|  3.518|  3.6|P  |1,14,44,102,141,148
RXCJ1329.7-3136|A3558 (B) | |13 29 42.9 -31 36 09|0.0488| 57| 14.434|  30.0|  0.796| 14.5|  0.865|  3.6|PB |3,14,44,63,101,102
RXCJ1330.8-0152|A1750     | |13 30 49.9 -01 52 22|0.0852| 46| 13.211|  11.6|  2.291| 24.0|  2.291|  2.5|DL |1,41,96
RXCJ1331.5-3148|A3558 (C) | |13 31 32.4 -31 48 55|0.0448| 55|  4.901|  32.0|  0.226|  9.0|  0.257|  4.0|PB |H,3,14,74,76,100,101,102
RXCJ1332.3-3308|A3560     | |13 32 22.6 -33 08 22|0.0487| 29| 14.129|   9.3|  0.775| 15.5|  0.833|  3.9|   |H,76,87,103,108
RXCJ1332.9-2519|          | |13 32 55.8 -25 19 26|0.1199|  3|  3.427|  27.0|  1.212| 12.0|  1.237|  6.1|X  |E
RXCJ1333.6-3139|A3562     | |13 33 36.3 -31 39 40|0.0490|114| 24.485|   6.6|  1.357| 17.0|  1.475|  3.9|P  |1,141
RXCJ1333.6-2317|A1757     | |13 33 42.0 -23 17 02|0.1264|  4|  6.442|  15.0|  2.540| 12.0|  2.646|  7.1|   |H
RXCJ1336.6-3357|A3565     | |13 36 38.8 -33 57 30|0.0123| 45|  2.348|  18.0|  0.008|  9.5|  0.010|  4.1|   |146
RXCJ1337.4-4120|          | |13 37 28.1 -41 20 01|0.0519|  2|  4.813|  16.3|  0.303|  8.5|  0.344|  6.3|   |E
RXCJ1342.0+0213|A1773     | |13 42 05.5 +02 13 39|0.0765| 14|  5.788|  12.9|  0.808| 11.5|  0.860|  1.8|   |1,10
RXCJ1346.2-1632|          | |13 46 13.6 -16 32 42|0.0557|  1|  3.064|  16.8|  0.223|  6.0|  0.265|  7.5|   |E
RXCJ1346.8-3752|A3570     | |13 46 52.5 -37 52 28|0.0377|  8|  5.527|  33.8|  0.180| 14.0|  0.191|  4.4|   |4,12,113
RXCJ1347.2-3025|A3574W    | |13 47 12.3 -30 25 10|0.0145|  5|  2.479|  50.6|  0.012| 10.0|  0.014|  4.4|PX |12,64,74,103,107,112,114,115
RXCJ1347.4-3250|A3571     | |13 47 28.4 -32 50 59|0.0391| 84|115.471|  10.0|  3.996| 36.0|  4.206|  3.9|L  |146
RXCJ1347.5-1144|          | |13 47 30.0 -11 44 56|0.4516|  2|  6.468|  10.4| 38.732|  5.5| 44.520|  4.9|   |E
RXCJ1348.9-2526|A1791     | |13 48 55.8 -25 26 31|0.1269|  8|  3.842|  28.8|  1.536| 11.0|  1.584|  5.8|   |E
RXCJ1349.3-3018|A3574E    | |13 49 19.3 -30 18 34|0.0160| 55|  7.549|  25.0|  0.043| 20.0|  0.047|  4.4|PX |146
RXCJ1350.7-3343|          | |13 50 43.9 -33 43 17|0.1142|  1|  4.021|  17.3|  1.280|  7.0|  1.422|  4.8|   |E
RXCJ1352.2-0945|A1807     | |13 52 14.0 -09 45 33|0.2021|  2|  3.031|  16.6|  3.225| 10.0|  3.291|  3.5|   |E
RXCJ1353.4-2753|          | |13 53 29.3 -27 53 19|0.0468|  3|  4.993|  20.8|  0.253| 10.0|  0.281|  4.7|B  |E
RXCJ1401.6-1107|A1837     | |14 01 36.7 -11 07 28|0.0698| 38|  5.517|  13.4|  0.634|  9.5|  0.697|  4.7|   |1
RXCJ1403.5-3359|S0753     | |14 03 35.9 -33 59 16|0.0132| 12|  8.081|  14.4|  0.032| 17.0|  0.036|  5.6|   |5,91,98,109,114
RXCJ1407.4-2700|A3581     | |14 07 28.1 -27 00 55|0.0230| 24| 26.535|   5.8|  0.316| 15.0|  0.381|  4.3|   |E,146
RXCJ1408.1-0904|CAN 40    |b|14 08 07.0 -09 04 16|0.0354|  4|  4.781|  13.9|  0.137| 11.5|  0.151|  3.7|   |E,120
RXCJ1415.2-0030|A1882     | |14 15 14.2 -00 30 04|0.1403| 20|  4.217|  20.0|  2.063| 15.5|  2.063|  3.2|X  |55
RXCJ1416.8-1158|          | |14 16 51.5 -11 58 34|0.0982| 10|  3.976|  17.7|  0.931|  5.5|  1.108|  6.0|X  |16,31
RXCJ1421.9-2009|          | |14 21 57.3 -20 09 36|0.1208|  4|  3.078|  25.7|  1.115| 10.0|  1.149|  7.5|   |H
RXCJ1435.0-2821|A3605     | |14 35 00.6 -28 21 56|0.0689|  2|  4.358|  50.3|  0.491| 17.5|  0.496|  6.4|   |E
RXCJ1436.8-0900|          | |14 36 53.5 -09 00 13|0.0842|  2|  3.776|  30.3|  0.646|  5.0|  0.798|  6.2|   |E
RXCJ1455.2-3325|          | |14 55 13.9 -33 25 36|0.1158|  1|  3.815|  16.7|  1.252|  6.0|  1.423|  7.1|   |E
RXCJ1456.3-0549|A1994     | |14 56 19.6 -05 49 39|0.2200|  5|  3.059|  16.1|  3.900|  5.5|  4.333|  6.3|   |E
RXCJ1459.0-0843|          | |14 59 03.5 -08 43 30|0.1043|  3|  3.837|  16.0|  1.022|  8.5|  1.099|  7.1|   |E
RXCJ1459.4-1811|S0780     | |14 59 29.3 -18 11 13|0.2357|  2| 10.187|  18.0| 14.910| 11.5| 15.531|  7.8|   |E
RXCJ1501.1+0141|NGC5813   | |15 01 11.9 +01 41 53|0.0050|  6| 12.324|   6.3|  0.007|  8.5|  0.014|  4.2|   |12,15
RXCJ1504.1-0248|          | |15 04 07.7 -02 48 18|0.2153|  6| 22.111|   5.3| 26.389| 12.0| 28.073|  6.0|X  |E
RXCJ1506.4+0136|NGC5846   | |15 06 29.7 +01 36 08|0.0066|  8|  8.028|  13.8|  0.008| 13.0|  0.011|  4.2|   |48,64,123,125,126
RXCJ1511.5+0145|          | |15 11 33.5 +01 45 51|0.0384|  2|  2.459|  58.5|  0.084| 17.0|  0.085|  4.0|B  |E,123
RXCJ1512.2-2254|          | |15 12 12.6 -22 54 59|0.3152|  1|  3.452|  17.3|  9.371|  6.0| 10.186|  8.5|   |E
RXCJ1512.8-0128|          | |15 12 51.0 -01 28 47|0.1223|  2|  3.354|  18.5|  1.238|  5.5|  1.423|  5.2|   |E
RXCJ1514.9-1523|          | |15 14 58.0 -15 23 10|0.2226|  3|  5.270|  16.7|  6.802|  9.0|  7.160|  8.5|   |E
RXCJ1516.3+0005|A2050     | |15 16 19.2 +00 05 52|0.1181| 17|  4.956|  13.8|  1.697|  7.5|  1.886|  4.6|   |E,55
RXCJ1516.5-0056|A2051     | |15 16 34.0 -00 56 56|0.1198|  7|  3.918|  61.7|  1.383| 13.0|  1.397|  5.5|   |55
RXCJ1524.2-3154|          | |15 24 12.8 -31 54 14|0.1028|  6| 11.346|  15.4|  2.891| 11.0|  3.142|  8.3|   |E
RXCJ1539.5-8335|          | |15 39 33.9 -83 35 32|0.0728|  2| 16.844|   8.5|  2.102|  9.0|  2.502|  8.5|   |E
RXCJ1540.1-0318|A2104     | |15 40 07.5 -03 18 29|0.1533| 52|  7.434|  10.1|  4.375|  9.0|  4.704|  9.2|   |128
RXCJ1548.7-0259|A2128     | |15 48 45.9 -02 59 47|0.1010|  2|  3.943|  16.6|  0.980| 11.0|  1.021|  8.4|B  |111,116
RXCJ1558.3-1410|          | |15 58 23.2 -14 10 04|0.0970|  1| 14.131|   7.5|  3.181| 10.0|  3.574| 11.1|B  |117
RXCJ1615.7-0608|A2163     | |16 15 46.9 -06 08 45|0.2030|  1| 19.686|   6.4| 20.853|  9.5| 23.170| 12.3|   |118
RXCJ1633.8-0738|          | |16 33 53.9 -07 38 42|0.0974| 10|  3.445|  15.0|  0.793| 11.0|  0.818| 11.8|   |E
RXCJ1655.9-0113|          | |16 55 56.2 -01 13 45|0.0408|  1|  3.792|  33.0|  0.145| 15.0|  0.151|  8.0|   |93
RXCJ1657.7-0149|          | |16 57 45.4 -01 49 54|0.0313|  3|  4.194|  16.0|  0.094| 17.5|  0.097|  8.8|   |E
RXCJ1705.1-8210|S0792     | |17 05 10.3 -82 10 26|0.0737|  4|  7.092|  17.7|  0.916| 12.0|  0.974|  7.6|   |E
RXCJ1706.4-0132|Zw1703.8  |m|17 06 26.6 -01 32 23|0.0912|  4|  6.081|  19.5|  1.209|  9.5|  1.314| 10.2|   |E
RXCJ1840.6-7709|          | |18 40 37.2 -77 09 20|0.0194|  1| 10.295|  10.4|  0.087| 10.0|  0.112|  8.1|   |34
RXCJ1847.3-6320|S0805     | |18 47 20.0 -63 20 13|0.0146| 24|  5.968|  26.1|  0.029| 13.0|  0.034|  6.0|   |12
RXCJ1855.8-6654|          | |18 55 53.2 -66 54 48|0.1797|  2|  3.444|  25.2|  2.856|  8.5|  3.006|  6.1|   |E
RXCJ1912.6-7517|S0810     | |19 12 40.3 -75 17 30|0.0726| 13|  9.451|  18.1|  1.177| 10.5|  1.293|  6.7|B  |E
RXCJ1925.4-4256|A3638     | |19 25 29.6 -42 56 57|0.0774|  1|  6.550|  21.5|  0.938| 10.0|  1.020|  6.6|   |E,1,121
RXCJ1926.9-5342|          | |19 26 58.3 -53 42 11|0.0570|  2|  5.504|  26.6|  0.420|  4.0|  0.618|  3.9|   |E
RXCJ1928.2-5055|A3639     | |19 28 14.0 -50 55 48|0.1496| 10|  3.675|  19.7|  2.069|  6.5|  2.299|  5.3|   |133
RXCJ1931.6-3354|          | |19 31 38.7 -33 54 47|0.0972|  2|  6.392|  16.8|  1.456|  9.5|  1.583|  7.6|   |E
RXCJ1934.7-5053|S0821     | |19 34 47.3 -50 53 49|0.2371|  2|  4.040|  21.1|  6.035|  9.0|  6.286|  5.5|   |E
RXCJ1938.3-4748|          | |19 38 19.5 -47 48 16|0.2665|  1|  3.143|  20.6|  5.987|  8.0|  6.236|  6.1|   |E
RXCJ1946.5-4256|S0827     | |19 46 34.3 -42 56 32|0.1128|  4|  3.219|  20.8|  1.006|  9.0|  1.059|  5.9|   |E
RXCJ1947.3-7623|          | |19 47 19.3 -76 23 32|0.2170|  3|  3.527|  20.3|  4.335|  4.0|  5.287|  7.0|   |E
RXCJ1952.2-5503|A3651     | |19 52 16.5 -55 03 42|0.0600| 79|  7.498|  17.0|  0.635| 12.5|  0.683|  4.9|   |2
RXCJ1953.0-5201|A3653     | |19 53 00.9 -52 01 51|0.1069| 11|  5.838|  14.3|  1.629| 10.5|  1.733|  4.8|   |E
RXCJ1958.2-3011|          | |19 58 14.8 -30 11 22|0.1171|  4| 11.271|   9.5|  3.753| 12.0|  3.993|  8.4|X *|E
RXCJ1959.1-3454|A3654     | |19 59 10.7 -34 54 36|0.1728| 12|  3.103|  22.2|  2.373|  5.5|  2.666|  7.5|B  |E
RXCJ2003.5-2323|          | |20 03 30.4 -23 23 05|0.3171|  4|  3.124|  18.2|  8.601|  6.5|  9.248|  8.6|   |E
RXCJ2009.0-5421|S0849     | |20 09 04.0 -54 21 28|0.0516|  2|  3.140|  20.1|  0.196|  7.0|  0.228|  5.4|   |E
RXCJ2009.9-4823|S0851     | |20 09 54.1 -48 23 35|0.0097|  4|  3.390|  21.4|  0.007|  8.5|  0.010|  5.0|   |74,135,136
RXCJ2011.3-5725|          | |20 11 23.1 -57 25 39|0.2786|  5|  3.153|  23.0|  6.649|  6.0|  7.227|  3.3|   |E
RXCJ2012.0-4129|A3668     | |20 12 03.0 -41 29 30|0.1496|  4|  4.181|  16.0|  2.353|  8.5|  2.503|  5.0|   |E
RXCJ2012.5-5649|A3667     | |20 12 30.5 -56 49 55|0.0556|162| 70.892|   5.3|  5.081| 26.0|  5.405|  4.6|L  |2,3,138,140,141
RXCJ2014.2-8038|A3664     | |20 14 13.4 -80 38 30|0.1380|  8|  3.525|  19.9|  1.674|  7.0|  1.820|  9.9|P  |E
RXCJ2014.8-2430|          | |20 14 49.7 -24 30 30|0.1612|  2| 14.040|  13.4|  9.157|  6.5| 11.033|  7.4|   |E
RXCJ2016.2-8047|A3666     | |20 16 14.0 -80 47 57|0.1309|  2|  3.184|  20.3|  1.362|  6.5|  1.497|  9.9|P  |E
RXCJ2018.4-4102|IC4992    | |20 18 25.6 -41 02 48|0.0192|  2|  3.871|  16.6|  0.032|  9.5|  0.039|  4.7|   |5,15
RXCJ2018.7-5242|S0861     | |20 18 45.7 -52 42 22|0.0505| 13| 11.735|   9.6|  0.694| 14.0|  0.754|  4.7|   |E
RXCJ2020.8-3002|A3674     | |20 20 49.9 -30 02 01|0.2073|  5|  3.132|  28.4|  3.531|  9.5|  3.640|  6.7|   |E
RXCJ2021.9-5256|A3675     | |20 21 54.7 -52 56 52|0.1383|  3|  3.359|  16.5|  1.603| 11.5|  1.636|  4.3|   |E
RXCJ2023.0-2056|S0868     | |20 23 01.6 -20 56 55|0.0564|  2|  5.497|  17.8|  0.411|  8.5|  0.467|  5.6|   |E
RXCJ2023.4-5535|          | |20 23 24.5 -55 35 32|0.2320|  3|  3.351|  18.6|  4.788|  6.5|  5.204|  5.2|   |E
RXCJ2030.7-3532|          | |20 30 47.9 -35 32 40|0.1398|  2|  3.220|  20.4|  1.573|  7.0|  1.710|  3.9|   |E
RXCJ2031.8-4037|          | |20 31 51.5 -40 37 14|0.3416|  2|  3.310|  21.8| 10.715|  5.0| 12.039|  3.9|   |E
RXCJ2032.1-5627|A3685     | |20 32 08.8 -56 27 09|0.1380|  5|  3.668|  17.7|  1.742|  7.5|  1.893|  5.1|   |E
RXCJ2034.3-3429|A3693     | |20 34 19.5 -34 29 15|0.1240|  9|  4.385|  22.0|  1.668| 10.0|  1.756|  3.9|   |E,3
RXCJ2034.7-3404|A3694     | |20 34 42.1 -34 04 26|0.0936|  2|  8.730|  14.2|  1.835| 10.5|  1.995|  3.9|   |40
RXCJ2034.7-3548|A3695     | |20 34 47.9 -35 48 48|0.0894| 81| 16.940|  12.4|  3.206| 28.0|  3.238|  3.6|L  |2,140,141
RXCJ2034.9-2143|          | |20 34 55.8 -21 43 02|0.1947|  2|  3.310|  42.3|  3.244| 11.0|  3.277|  4.1|   |E
RXCJ2035.7-2513|A3698     | |20 35 44.3 -25 13 04|0.0200|  7|  2.388|  28.1|  0.022| 12.5|  0.024|  4.5|X  |146
RXCJ2043.2-2144|          | |20 43 12.6 -21 44 06|0.2041|  3|  3.628|  16.4|  3.930|  5.5|  4.416|  4.2|   |E
RXCJ2043.2-2629|S0894     | |20 43 14.4 -26 29 24|0.0408|  1|  4.647|  31.6|  0.178| 13.0|  0.189|  5.3|   |9,28
RXCJ2048.1-1750|A2328     | |20 48 10.6 -17 50 38|0.1475|  3|  5.930|  15.2|  3.215| 10.5|  3.349|  4.8|   |E
RXCJ2055.8-5455|A3718     | |20 55 51.5 -54 55 12|0.1390|  8|  4.087|  44.9|  1.960|  4.0|  2.481|  4.5|   |E
RXCJ2058.2-0745|A2331     | |20 58 15.2 -07 45 41|0.0793| 16|  3.486|  19.3|  0.530| 13.5|  0.541|  5.3|   |10
RXCJ2101.4-4100|S0915     | |21 01 28.1 -41 00 06|0.1694|  4|  3.112|  16.2|  2.278|  6.0|  2.531|  3.5|   |E
RXCJ2101.5-1317|          | |21 01 34.7 -13 17 31|0.0282|  2|  4.250|  20.7|  0.077| 10.0|  0.089|  4.1|   |E
RXCJ2101.8-2802|A3733     | |21 01 48.7 -28 02 06|0.0382| 91|  8.842|  11.5|  0.294| 20.0|  0.303|  6.9|L  |13,14,146
RXCJ2102.1-2431|RBS 1712  |c|21 02 09.9 -24 31 53|0.1880|  1|  5.238|  10.9|  4.718|  8.0|  5.073|  5.3|   |19,27,169
RXCJ2103.4-4319|A3736     | |21 03 26.0 -43 19 46|0.0487|  4|  4.599|  50.1|  0.253| 15.0|  0.264|  3.2|   |132
RXCJ2104.3-4120|A3739     | |21 04 20.1 -41 20 58|0.1651|  3|  5.988|  15.3|  4.093| 13.5|  4.134|  3.6|   |E
RXCJ2104.9-5149|          | |21 04 54.7 -51 49 35|0.0491|  1|  8.926|  12.3|  0.500| 11.0|  0.562|  3.1|   |5,145
RXCJ2104.9-8243|A3728     | |21 04 58.7 -82 43 22|0.0969|  4|  2.997|  20.1|  0.682|  6.0|  0.775|  8.2|   |E
RXCJ2106.0-3846|A3740     | |21 06 04.3 -38 46 21|0.1521|  2|  4.360|  14.1|  2.545|  9.0|  2.679|  3.8|DB |182
RXCJ2107.2-2526|A3744     | |21 07 12.3 -25 26 17|0.0381| 71|  4.854|  11.8|  0.162| 10.5|  0.180|  5.5|   |2
RXCJ2111.6-2308|AM2108    |n|21 11 39.9 -23 08 59|0.0333| 15|  2.472|  20.7|  0.063| 13.5|  0.066|  4.4|   |17
